"term",".y.","group1","group2","df","statistic","p","p.adj","p.adj.signif"
"id","poll","3","8",213,-5.09040001746958,7.84137725196619e-07,5.17530898629769e-05,"****"
"id","poll","3","9",213,-3.52645377854777,0.000515655974764954,0.034033294334487,"*"
"id","poll","3","10",213,-5.17459708751066,5.26609960501798e-07,3.47562573931187e-05,"****"
"id","poll","3","11",213,-8.55219509091669,2.36896133943635e-15,1.56351448402799e-13,"****"
"id","poll","3","12",213,-5.53621175603877,9.04113650213411e-08,5.96715009140851e-06,"****"
"id","poll","3","13",213,-5.56098900008197,7.98860413638267e-08,5.27247873001256e-06,"****"
"id","poll","4","5",213,-1.06032615503832,0.290197093427846,1,"ns"
"id","poll","4","7",213,-1.99743384955253,0.0470504874001465,1,"ns"
"id","poll","4","8",213,-5.71282901922465,3.71082723871783e-08,2.44914597755377e-06,"****"
"id","poll","4","9",213,-4.03540941288966,7.59922937211198e-05,0.00501549138559391,"**"
"id","poll","4","10",213,-5.79120736724348,2.4842190487296e-08,1.63958457216154e-06,"****"
"id","poll","4","11",213,-9.40810570408112,8.41542384935628e-18,5.55417974057515e-16,"****"
"id","poll","4","12",213,-6.17844216897433,3.24342589858964e-09,2.14066109306916e-07,"****"
"id","poll","4","13",213,-6.20497486252782,2.81221375698652e-09,1.8560610796111e-07,"****"
"id","poll","5","7",213,-0.909562168333529,0.36408152251673,1,"ns"
"id","poll","5","8",213,-4.62495733800565,6.49778751702771e-06,0.000428853976123829,"***"
"id","poll","5","9",213,-2.94753773167066,0.00356012343872348,0.23496814695575,"ns"
"id","poll","5","10",213,-4.71664800950508,4.33471216121391e-06,0.000286091002640118,"***"
"id","poll","5","11",213,-8.33354634634272,9.62425909688926e-15,6.35201100394691e-13,"****"
"id","poll","5","12",213,-5.10388281123593,7.35938280340617e-07,4.85719265024807e-05,"****"
"id","poll","5","13",213,-5.13041550478942,6.49339087652403e-07,4.28563797850586e-05,"****"
"id","poll","7","8",213,-3.81720566841503,0.000176935645932061,0.011677752631516,"*"
"id","poll","7","9",213,-2.09382085005734,0.0374590065922141,1,"ns"
"id","poll","7","10",213,-3.92019633243794,0.000119266185331688,0.00787156823189139,"**"
"id","poll","7","11",213,-7.63369784938185,7.56280272530036e-13,4.99144979869823e-11,"****"
"id","poll","7","12",213,-4.31777372879303,2.41499085601249e-05,0.00159389396496824,"**"
"id","poll","7","13",213,-4.34501507996842,2.1554729458786e-05,0.00142261214427987,"**"
"id","poll","8","9",213,1.72338481835769,0.0862701103531436,1,"ns"
"id","poll","8","10",213,-0.152246994323679,0.879136244120582,1,"ns"
"id","poll","8","11",213,-3.86574851126758,0.000147066070888341,0.0097063606786305,"**"
"id","poll","8","12",213,-0.549824390678769,0.583015878466318,1,"ns"
"id","poll","8","13",213,-0.577065741854161,0.564504449869817,1,"ns"
"id","poll","9","10",213,-1.85339365754324,0.0652088963391892,1,"ns"
"id","poll","9","11",213,-5.56689517448714,7.755922892703e-08,5.11890910918398e-06,"****"
"id","poll","9","12",213,-2.25097105389833,0.0254085223774734,1,"ns"
"id","poll","9","13",213,-2.27821240507372,0.023705859880217,1,"ns"
"id","poll","10","11",213,-3.66678894653565,0.00031022579049921,0.0204749021729479,"*"
"id","poll","10","12",213,-0.39257622373264,0.695025073756183,1,"ns"
"id","poll","10","13",213,-0.419474902761814,0.675291852428457,1,"ns"
"id","poll","11","12",213,3.27421272280301,0.00123650589827754,0.0816093892863178,"ns"
"id","poll","11","13",213,3.24731404377384,0.00135335960369699,0.0893217338440016,"ns"
"id","poll","12","13",213,-0.0268986790291741,0.978565731534063,1,"ns"
